GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US090010352002,090010352002,"Block Group 2, Census Tract 352, Fairfield County, Connecticut",1604,285,1534,283,45,69,0,12,16,25,0,12,9,14,0,12,0,12,0,12
1500000US090010353001,090010353001,"Block Group 1, Census Tract 353, Fairfield County, Connecticut",1665,245,1511,266,16,20,0,12,127,103,0,12,0,12,11,18,0,12,11,18
1500000US090010353002,090010353002,"Block Group 2, Census Tract 353, Fairfield County, Connecticut",2430,268,2314,274,0,12,0,12,90,76,0,12,0,12,26,30,11,17,15,24
1500000US090010354001,090010354001,"Block Group 1, Census Tract 354, Fairfield County, Connecticut",949,195,929,194,0,12,0,12,9,15,0,12,0,12,11,18,0,12,11,18
1500000US090010354002,090010354002,"Block Group 2, Census Tract 354, Fairfield County, Connecticut",2028,288,1992,279,3,4,0,12,33,52,0,12,0,12,0,12,0,12,0,12
1500000US090010354003,090010354003,"Block Group 3, Census Tract 354, Fairfield County, Connecticut",1566,354,1463,355,13,21,0,12,42,32,0,12,0,12,48,49,0,12,48,49
1500000US090010354004,090010354004,"Block Group 4, Census Tract 354, Fairfield County, Connecticut",751,183,707,182,0,12,0,12,23,25,0,12,0,12,21,33,0,12,21,33
1500000US090010425001,090010425001,"Block Group 1, Census Tract 425, Fairfield County, Connecticut",1379,296,1018,184,354,274,0,12,0,12,0,12,7,11,0,12,0,12,0,12
1500000US090010425002,090010425002,"Block Group 2, Census Tract 425, Fairfield County, Connecticut",1330,284,1240,285,17,18,0,12,25,39,6,11,27,45,15,26,0,12,15,26
1500000US090010425003,090010425003,"Block Group 3, Census Tract 425, Fairfield County, Connecticut",1251,256,1106,250,0,12,0,12,59,50,0,12,12,18,74,70,0,12,74,70
1500000US090010426001,090010426001,"Block Group 1, Census Tract 426, Fairfield County, Connecticut",1179,201,1101,215,23,39,0,12,0,12,0,12,0,12,55,73,0,12,55,73
1500000US090010426002,090010426002,"Block Group 2, Census Tract 426, Fairfield County, Connecticut",901,238,818,239,51,69,0,12,24,38,0,12,0,12,8,12,0,12,8,12
1500000US090010426003,090010426003,"Block Group 3, Census Tract 426, Fairfield County, Connecticut",849,208,607,167,117,120,0,12,77,71,0,12,10,17,38,47,0,12,38,47
1500000US090010426004,090010426004,"Block Group 4, Census Tract 426, Fairfield County, Connecticut",1053,257,922,243,81,122,6,10,0,12,0,12,35,46,9,15,0,12,9,15
1500000US090010427001,090010427001,"Block Group 1, Census Tract 427, Fairfield County, Connecticut",2509,475,2048,482,95,79,0,12,311,179,0,12,0,12,55,85,0,12,55,85
1500000US090010427002,090010427002,"Block Group 2, Census Tract 427, Fairfield County, Connecticut",1779,329,1534,253,167,233,0,12,35,27,0,12,22,34,21,40,0,12,21,40
1500000US090010427003,090010427003,"Block Group 3, Census Tract 427, Fairfield County, Connecticut",605,209,423,125,63,77,0,12,97,155,0,12,5,11,17,27,0,12,17,27
1500000US090010428001,090010428001,"Block Group 1, Census Tract 428, Fairfield County, Connecticut",1213,237,1105,226,8,13,0,12,46,36,0,12,11,16,43,49,0,12,43,49
1500000US090010428002,090010428002,"Block Group 2, Census Tract 428, Fairfield County, Connecticut",991,312,691,173,110,107,148,204,24,27,0,12,18,29,0,12,0,12,0,12
1500000US090010428003,090010428003,"Block Group 3, Census Tract 428, Fairfield County, Connecticut",1298,542,1220,532,62,108,0,12,16,24,0,12,0,12,0,12,0,12,0,12
1500000US090010428004,090010428004,"Block Group 4, Census Tract 428, Fairfield County, Connecticut",1366,425,1104,368,0,12,0,12,192,173,0,12,29,45,41,51,41,51,0,12
1500000US090010429001,090010429001,"Block Group 1, Census Tract 429, Fairfield County, Connecticut",929,120,829,121,20,27,31,41,15,13,0,12,19,27,15,17,0,12,15,17
1500000US090010429002,090010429002,"Block Group 2, Census Tract 429, Fairfield County, Connecticut",639,101,613,100,5,8,0,12,10,12,0,12,0,12,11,17,0,12,11,17
1500000US090010430001,090010430001,"Block Group 1, Census Tract 430, Fairfield County, Connecticut",1207,212,1207,212,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090010430002,090010430002,"Block Group 2, Census Tract 430, Fairfield County, Connecticut",965,329,498,181,359,329,0,12,40,59,0,12,55,90,13,20,0,12,13,20
1500000US090010430003,090010430003,"Block Group 3, Census Tract 430, Fairfield County, Connecticut",983,204,814,146,40,44,0,12,63,65,11,18,0,12,55,87,0,12,55,87
1500000US090010431001,090010431001,"Block Group 1, Census Tract 431, Fairfield County, Connecticut",2058,342,1539,405,247,175,0,12,241,131,0,12,24,31,7,11,0,12,7,11
1500000US090010431002,090010431002,"Block Group 2, Census Tract 431, Fairfield County, Connecticut",1680,263,1558,260,47,39,11,17,19,39,0,12,33,54,12,21,0,12,12,21
1500000US090010431003,090010431003,"Block Group 3, Census Tract 431, Fairfield County, Connecticut",1008,214,875,195,10,15,0,12,93,110,0,12,0,12,30,34,0,12,30,34
1500000US090010432001,090010432001,"Block Group 1, Census Tract 432, Fairfield County, Connecticut",368,116,350,110,0,12,0,12,18,26,0,12,0,12,0,12,0,12,0,12
1500000US090010432002,090010432002,"Block Group 2, Census Tract 432, Fairfield County, Connecticut",962,273,639,179,16,26,0,12,109,151,0,12,198,213,0,12,0,12,0,12
1500000US090010432003,090010432003,"Block Group 3, Census Tract 432, Fairfield County, Connecticut",1663,321,1100,290,435,189,0,12,95,89,0,12,26,47,7,12,0,12,7,12
1500000US090010433001,090010433001,"Block Group 1, Census Tract 433, Fairfield County, Connecticut",1850,343,1359,341,360,227,0,12,89,90,0,12,12,32,30,35,0,12,30,35
1500000US090010433002,090010433002,"Block Group 2, Census Tract 433, Fairfield County, Connecticut",1466,361,1066,254,277,263,0,12,62,57,0,12,0,12,61,90,61,90,0,12
1500000US090010434001,090010434001,"Block Group 1, Census Tract 434, Fairfield County, Connecticut",958,269,616,222,186,164,0,12,127,153,0,12,21,25,8,13,0,12,8,13
1500000US090010434002,090010434002,"Block Group 2, Census Tract 434, Fairfield County, Connecticut",1660,322,912,221,547,252,61,65,115,111,0,12,0,12,25,25,0,12,25,25
1500000US090010434003,090010434003,"Block Group 3, Census Tract 434, Fairfield County, Connecticut",1658,380,1176,378,167,172,0,12,240,247,0,12,40,69,35,40,20,33,15,24
1500000US090010435001,090010435001,"Block Group 1, Census Tract 435, Fairfield County, Connecticut",579,132,416,119,87,85,8,11,33,39,0,12,22,32,13,20,6,10,7,10
1500000US090010435002,090010435002,"Block Group 2, Census Tract 435, Fairfield County, Connecticut",1010,168,932,163,57,42,0,12,11,16,0,12,10,16,0,12,0,12,0,12
1500000US090010435003,090010435003,"Block Group 3, Census Tract 435, Fairfield County, Connecticut",916,154,752,126,141,157,0,12,23,21,0,12,0,12,0,12,0,12,0,12
1500000US090010436001,090010436001,"Block Group 1, Census Tract 436, Fairfield County, Connecticut",888,204,524,188,99,133,0,12,162,122,0,12,62,64,41,53,35,52,6,9
1500000US090010436002,090010436002,"Block Group 2, Census Tract 436, Fairfield County, Connecticut",942,214,731,178,57,61,0,12,27,31,0,12,76,83,51,58,33,52,18,28
1500000US090010436003,090010436003,"Block Group 3, Census Tract 436, Fairfield County, Connecticut",1222,211,1021,216,87,88,0,12,84,79,0,12,23,23,7,12,0,12,7,12
1500000US090010437001,090010437001,"Block Group 1, Census Tract 437, Fairfield County, Connecticut",993,221,802,198,110,76,0,12,39,35,0,12,42,51,0,12,0,12,0,12
1500000US090010437002,090010437002,"Block Group 2, Census Tract 437, Fairfield County, Connecticut",1113,274,669,181,261,94,0,12,11,17,0,12,136,212,36,40,36,40,0,12
1500000US090010438001,090010438001,"Block Group 1, Census Tract 438, Fairfield County, Connecticut",1084,324,543,210,194,178,0,12,244,254,0,12,58,76,45,70,45,70,0,12
1500000US090010438002,090010438002,"Block Group 2, Census Tract 438, Fairfield County, Connecticut",1639,430,832,398,423,300,20,30,105,121,0,12,226,209,33,54,33,54,0,12
1500000US090010438003,090010438003,"Block Group 3, Census Tract 438, Fairfield County, Connecticut",487,207,188,90,78,105,0,12,171,178,0,12,3,5,47,71,47,71,0,12
1500000US090010438004,090010438004,"Block Group 4, Census Tract 438, Fairfield County, Connecticut",501,246,387,204,56,67,0,12,58,82,0,12,0,12,0,12,0,12,0,12
1500000US090010438005,090010438005,"Block Group 5, Census Tract 438, Fairfield County, Connecticut",2494,686,1667,696,529,599,0,12,82,113,18,30,182,205,16,35,0,12,16,35
1500000US090010438006,090010438006,"Block Group 6, Census Tract 438, Fairfield County, Connecticut",1458,430,974,406,126,105,0,12,42,72,29,42,218,166,69,117,0,12,69,117
1500000US090010439001,090010439001,"Block Group 1, Census Tract 439, Fairfield County, Connecticut",2315,520,1723,514,270,230,36,47,180,196,0,12,106,126,0,12,0,12,0,12
1500000US090010439002,090010439002,"Block Group 2, Census Tract 439, Fairfield County, Connecticut",1515,673,912,667,343,242,0,12,146,219,0,12,77,133,37,54,37,54,0,12
1500000US090010439003,090010439003,"Block Group 3, Census Tract 439, Fairfield County, Connecticut",1114,279,808,254,49,81,0,12,163,111,0,12,0,12,94,120,0,12,94,120
1500000US090010439004,090010439004,"Block Group 4, Census Tract 439, Fairfield County, Connecticut",1315,439,1152,418,59,71,0,12,104,132,0,12,0,12,0,12,0,12,0,12
1500000US090010440001,090010440001,"Block Group 1, Census Tract 440, Fairfield County, Connecticut",810,328,352,253,289,184,0,12,133,137,0,12,17,66,19,35,0,12,19,35
1500000US090010440002,090010440002,"Block Group 2, Census Tract 440, Fairfield County, Connecticut",1000,374,816,356,163,149,0,12,0,12,0,12,21,33,0,12,0,12,0,12
1500000US090010440003,090010440003,"Block Group 3, Census Tract 440, Fairfield County, Connecticut",1799,565,1169,537,341,180,0,12,17,57,0,12,64,99,208,222,148,203,60,95
1500000US090010440004,090010440004,"Block Group 4, Census Tract 440, Fairfield County, Connecticut",639,214,350,168,174,169,0,12,101,100,0,12,14,28,0,12,0,12,0,12
1500000US090010440005,090010440005,"Block Group 5, Census Tract 440, Fairfield County, Connecticut",2132,777,1466,732,385,290,12,20,0,12,0,12,214,300,55,80,0,12,55,80
1500000US090010441001,090010441001,"Block Group 1, Census Tract 441, Fairfield County, Connecticut",1809,395,1328,313,317,145,21,33,40,33,0,12,16,27,87,89,8,16,79,88
1500000US090010441002,090010441002,"Block Group 2, Census Tract 441, Fairfield County, Connecticut",1541,316,921,202,491,207,0,12,83,109,0,12,38,48,8,13,0,12,8,13
1500000US090010442001,090010442001,"Block Group 1, Census Tract 442, Fairfield County, Connecticut",625,241,426,175,103,158,0,12,0,12,0,12,52,53,44,46,9,14,35,45
1500000US090010442002,090010442002,"Block Group 2, Census Tract 442, Fairfield County, Connecticut",1286,396,819,337,240,218,0,12,0,12,0,12,203,195,24,36,24,36,0,12
1500000US090010442003,090010442003,"Block Group 3, Census Tract 442, Fairfield County, Connecticut",928,358,455,197,421,322,0,12,52,60,0,12,0,12,0,12,0,12,0,12
1500000US090010442004,090010442004,"Block Group 4, Census Tract 442, Fairfield County, Connecticut",1158,327,941,289,144,180,0,12,64,99,0,12,9,13,0,12,0,12,0,12
1500000US090010443001,090010443001,"Block Group 1, Census Tract 443, Fairfield County, Connecticut",1683,253,1162,225,252,128,0,12,178,128,0,12,22,34,69,43,25,37,44,31
1500000US090010443002,090010443002,"Block Group 2, Census Tract 443, Fairfield County, Connecticut",1017,246,978,252,29,49,0,12,0,12,0,12,0,12,10,15,0,12,10,15
1500000US090010443003,090010443003,"Block Group 3, Census Tract 443, Fairfield County, Connecticut",695,225,661,232,1,4,0,12,33,51,0,12,0,12,0,12,0,12,0,12
1500000US090010443004,090010443004,"Block Group 4, Census Tract 443, Fairfield County, Connecticut",774,171,774,171,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090010444001,090010444001,"Block Group 1, Census Tract 444, Fairfield County, Connecticut",2503,348,1321,343,911,294,66,67,0,12,0,12,149,213,56,90,0,12,56,90
1500000US090010444002,090010444002,"Block Group 2, Census Tract 444, Fairfield County, Connecticut",1257,366,644,333,484,289,0,12,0,12,0,12,128,206,1,3,0,12,1,3
1500000US090010445001,090010445001,"Block Group 1, Census Tract 445, Fairfield County, Connecticut",1925,483,886,429,965,370,0,12,0,12,0,12,74,119,0,12,0,12,0,12
1500000US090010445002,090010445002,"Block Group 2, Census Tract 445, Fairfield County, Connecticut",2227,455,822,528,1216,375,0,12,0,12,0,12,136,189,53,87,0,12,53,87
1500000US090010446001,090010446001,"Block Group 1, Census Tract 446, Fairfield County, Connecticut",1302,252,1302,252,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090010446002,090010446002,"Block Group 2, Census Tract 446, Fairfield County, Connecticut",674,177,674,177,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090010446003,090010446003,"Block Group 3, Census Tract 446, Fairfield County, Connecticut",1411,211,1391,217,11,18,0,12,0,12,0,12,0,12,9,16,0,12,9,16
1500000US090010451011,090010451011,"Block Group 1, Census Tract 451.01, Fairfield County, Connecticut",1662,239,1351,245,12,19,5,9,188,112,0,12,0,12,106,94,0,12,106,94
1500000US090010451012,090010451012,"Block Group 2, Census Tract 451.01, Fairfield County, Connecticut",1219,203,1150,190,0,12,0,12,48,33,0,12,0,12,21,32,0,12,21,32
1500000US090010451013,090010451013,"Block Group 3, Census Tract 451.01, Fairfield County, Connecticut",1277,187,1211,193,16,25,0,12,39,33,0,12,11,17,0,12,0,12,0,12
1500000US090010451021,090010451021,"Block Group 1, Census Tract 451.02, Fairfield County, Connecticut",2849,381,2478,394,12,19,0,12,300,118,0,12,6,18,53,41,0,12,53,41
1500000US090010451022,090010451022,"Block Group 2, Census Tract 451.02, Fairfield County, Connecticut",1553,442,1399,429,64,69,0,12,75,66,0,12,7,14,8,12,0,12,8,12
1500000US090010451023,090010451023,"Block Group 3, Census Tract 451.02, Fairfield County, Connecticut",1527,377,1434,372,0,12,0,12,81,93,0,12,12,20,0,12,0,12,0,12
1500000US090010452001,090010452001,"Block Group 1, Census Tract 452, Fairfield County, Connecticut",852,136,779,134,17,13,0,12,9,9,0,12,0,12,47,36,0,12,47,36
1500000US090010452002,090010452002,"Block Group 2, Census Tract 452, Fairfield County, Connecticut",1518,206,1378,221,7,12,0,12,98,50,0,12,4,8,31,28,0,12,31,28
1500000US090010453001,090010453001,"Block Group 1, Census Tract 453, Fairfield County, Connecticut",1493,139,1263,157,6,9,0,12,162,95,0,12,0,12,62,38,24,34,38,32
1500000US090010453002,090010453002,"Block Group 2, Census Tract 453, Fairfield County, Connecticut",1093,199,1040,203,6,9,0,12,47,43,0,12,0,12,0,12,0,12,0,12
1500000US090010454001,090010454001,"Block Group 1, Census Tract 454, Fairfield County, Connecticut",1742,314,1550,328,20,31,0,12,142,94,0,12,0,12,30,36,0,12,30,36
1500000US090010454002,090010454002,"Block Group 2, Census Tract 454, Fairfield County, Connecticut",1874,332,1489,284,35,53,0,12,237,167,0,12,0,12,113,121,0,12,113,121
1500000US090010501001,090010501001,"Block Group 1, Census Tract 501, Fairfield County, Connecticut",1314,233,1161,220,0,12,0,12,132,113,0,12,0,12,21,34,0,12,21,34
1500000US090010501002,090010501002,"Block Group 2, Census Tract 501, Fairfield County, Connecticut",1177,291,1134,295,0,12,0,12,30,47,0,12,0,12,13,20,0,12,13,20
1500000US090010501003,090010501003,"Block Group 3, Census Tract 501, Fairfield County, Connecticut",1773,230,1600,238,15,23,0,12,120,76,0,12,9,14,29,32,0,12,29,32
1500000US090010502001,090010502001,"Block Group 1, Census Tract 502, Fairfield County, Connecticut",1944,269,1650,284,6,12,0,12,201,128,0,12,0,12,87,81,0,12,87,81
1500000US090010502002,090010502002,"Block Group 2, Census Tract 502, Fairfield County, Connecticut",749,176,546,159,0,12,0,12,181,120,0,12,0,12,22,32,22,32,0,12
1500000US090010502003,090010502003,"Block Group 3, Census Tract 502, Fairfield County, Connecticut",1357,200,1222,202,0,12,0,12,105,77,0,12,0,12,30,35,0,12,30,35
1500000US090010503001,090010503001,"Block Group 1, Census Tract 503, Fairfield County, Connecticut",1437,393,1368,378,4,8,0,12,65,95,0,12,0,12,0,12,0,12,0,12
1500000US090010503002,090010503002,"Block Group 2, Census Tract 503, Fairfield County, Connecticut",2545,452,2157,428,2,3,0,12,271,281,0,12,10,16,105,121,0,12,105,121
1500000US090010503003,090010503003,"Block Group 3, Census Tract 503, Fairfield County, Connecticut",2017,496,1528,460,0,12,0,12,271,314,0,12,15,24,203,218,0,12,203,218
1500000US090010503004,090010503004,"Block Group 4, Census Tract 503, Fairfield County, Connecticut",1686,400,1632,393,0,12,12,21,0,12,0,12,2,7,40,47,0,12,40,47
1500000US090010503005,090010503005,"Block Group 5, Census Tract 503, Fairfield County, Connecticut",937,505,937,505,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090010504001,090010504001,"Block Group 1, Census Tract 504, Fairfield County, Connecticut",1211,229,1070,200,43,40,0,12,30,27,0,12,15,19,53,41,0,12,53,41
1500000US090010504002,090010504002,"Block Group 2, Census Tract 504, Fairfield County, Connecticut",1183,181,1136,178,28,43,0,12,0,12,0,12,0,12,19,21,0,12,19,21
1500000US090010505001,090010505001,"Block Group 1, Census Tract 505, Fairfield County, Connecticut",1558,272,1273,259,50,77,0,12,188,180,0,12,0,12,47,52,0,12,47,52
1500000US090010505002,090010505002,"Block Group 2, Census Tract 505, Fairfield County, Connecticut",1261,211,1214,212,0,12,0,12,34,30,0,12,0,12,13,18,13,18,0,12
1500000US090010505003,090010505003,"Block Group 3, Census Tract 505, Fairfield County, Connecticut",924,217,924,217,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090010505004,090010505004,"Block Group 4, Census Tract 505, Fairfield County, Connecticut",1355,261,1194,262,31,38,0,12,80,77,0,12,0,12,50,52,0,12,50,52
1500000US090010506001,090010506001,"Block Group 1, Census Tract 506, Fairfield County, Connecticut",1112,208,976,195,0,12,0,12,62,53,0,12,0,12,74,79,0,12,74,79
1500000US090010506002,090010506002,"Block Group 2, Census Tract 506, Fairfield County, Connecticut",775,188,603,179,0,12,0,12,89,94,0,12,0,12,83,96,0,12,83,96
1500000US090010506003,090010506003,"Block Group 3, Census Tract 506, Fairfield County, Connecticut",1462,249,1378,227,0,12,0,12,34,39,0,12,24,35,26,28,0,12,26,28
